,std,std,std,std,std,std,std,std,std,std,mean_change,mean_change,mean_change,mean_change,mean_change,mean_change,std_change,std_change,std_change,std_change,std_change,std_change,ESG Score,Environmental Pillar Score,Social Pillar Score,Governance Pillar Score,mean-return,semi-variance (down),kurtosis,skew,VaR (95%)
,ESG Score,Environmental Pillar Score,Social Pillar Score,Governance Pillar Score,mean-return,semi-variance (down),kurtosis,skew,VaR (95%),"D(ESG, VaR)",ESG Score,Environmental Pillar Score,Social Pillar Score,Governance Pillar Score,semi-variance (down),VaR (95%),ESG Score,Environmental Pillar Score,Social Pillar Score,Governance Pillar Score,semi-variance (down),VaR (95%),2020.0,2020.0,2020.0,2020.0,2020.0,2020.0,2020.0,2020.0,2020.0
Symbol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RYN.N,-0.8808295708544946,-0.74369317712205,-0.7028264964763937,-0.7933480135245032,0.1887745702346702,0.019261631329663232,-0.6005379403402992,-1.0279474548499299,-0.29276690042335196,-1.0868375972115034,-0.5787196350498911,-0.5672839483467088,-0.4826101868984903,-0.2600187392684167,-0.4365150838185116,0.07402491826033754,-0.5787196350498911,-0.5672839483467088,-0.4826101868984903,-0.2600187392684167,-0.4365150838185116,0.07402491826033754,0.9027608098294948,0.348900568945216,0.7823703093091735,1.5331723401161765,0.8334909107095864,0.36680913680353494,-0.9987109269087231,0.7024095438667362,-0.27815014372918223
SABR.OQ,-0.1644483287882149,-0.690532031789495,-0.5175711877546306,0.046793339727112346,0.2824154874694742,0.8109989427186673,0.3309523403606143,0.9472315523246495,-0.24838016516122788,-0.4717044713428162,-0.5863286822106256,-0.5306619536537537,-0.6932774392459035,-0.13390901221729162,-0.45407599717790026,0.44973174921079445,-0.5863286822106256,-0.5306619536537537,-0.6932774392459035,-0.13390901221729162,-0.45407599717790026,0.44973174921079445,-0.3804004231695882,-0.5326640166638388,0.07070824182464326,-0.8255542201707072,0.7331015067534037,-0.5743724684820545,-1.0985694254806657,0.012948659927980683,1.0970297979748358
SAFE.N,0.01632725709864496,0.7552514388047173,-0.5396909987946997,-0.6327288107118305,-0.41899039111866,-0.1854747571803397,-0.26023011477806335,-0.6162161010210355,-0.19010258738871702,-0.8019159649937306,1.1609390285742864,2.00712922212904,-0.8158715548625335,1.0925744916872897,-0.09799737077802025,0.07169336714845218,1.1609390285742864,2.00712922212904,-0.8158715548625335,1.0925744916872897,-0.09799737077802025,0.07169336714845218,-1.6902930277770833,-1.1025911214521171,-0.6509515653803372,-2.0950967214696963,-0.5618071618664429,-1.2571217064773796,-0.3870586665540469,-0.19265731127773097,0.904297534766964
SAFT.OQ,0.8390624746404098,1.1926518135268995,0.40798342414796207,0.33811276466830753,1.6675208551029417,0.9247048020406015,1.879569955358331,1.5744142689194982,0.3676498822211978,0.450041486909332,0.20399911965552192,1.2305836644861656,0.3108348947067812,-0.05053479335687896,0.2217095353397221,0.06992894122594383,0.20399911965552192,1.2305836644861656,0.3108348947067812,-0.05053479335687896,0.2217095353397221,0.06992894122594383,-0.3965068011031888,-1.1890450803336061,-0.9344645456682356,0.410379093115841,0.3088252013647742,1.1861297541662075,-0.1406219159034999,-1.0341152767962487,-1.1460690450374664
SAH.N,0.1307236571520008,0.3868837101428483,-0.3546138182560492,0.7435785258727355,0.3330843042617252,-0.4512492401457309,0.1623237822240042,0.5559966359777789,-0.24106725467712073,-0.38651450173653684,-0.7378278601205964,0.176157932773977,-0.6331172126366303,-0.5454543278893855,-0.04020384153684538,-0.11928380333690103,-0.7378278601205964,0.176157932773977,-0.6331172126366303,-0.5454543278893855,-0.04020384153684538,-0.11928380333690103,-1.200781009112693,-1.2071122853943368,-1.5311529183992922,-0.4937333641248044,1.2404155941163721,-0.5251475544239351,-0.5386235191144569,-0.3127601134130331,1.0252061317315746
SAIA.OQ,-0.44347128417744314,-0.6844405210638936,-0.02762374512358624,0.013343362116089733,-0.34736305697229414,-0.27889592856339546,-1.0232714991731615,-0.3141396980148833,-0.29592013929729594,0.9500876600241712,-1.173362800588159,-0.5357905896195004,-1.3686927340557424,-0.4617809699201067,-0.03350907648567439,0.634026660088334,-1.173362800588159,-0.5357905896195004,-1.3686927340557424,-0.4617809699201067,-0.03350907648567439,0.634026660088334,-0.4874961426808868,-0.9104879154112038,-0.5120221277478729,0.7737503250253949,-0.0747063417124439,-1.1814804738257645,-0.6821665467899828,1.0082046442947372,1.1290579336460242
SAIC.N,1.444512676615196,1.5781508332810594,1.8700399079494705,0.6264278028770964,-0.17463576974798528,0.791465336341101,0.9708641139943387,1.8068923003878563,0.6481439410853638,1.189531586729177,0.012744866203210099,0.6143767517493655,0.13320130654717546,-0.09014818655472025,-0.1199859409282769,0.17626378441068777,0.012744866203210099,0.6143767517493655,0.13320130654717546,-0.09014818655472025,-0.1199859409282769,0.17626378441068777,1.438388108800308,0.1632435734134621,1.6708010733655807,1.0006994261057545,-0.5797666891120467,0.0009884213163770166,0.46472049468812393,-1.037864007682744,-0.0993600122201216
SALM.OQ,-1.046756090154663,-0.793622786498634,-0.9114089982555171,-1.1501443927202943,-0.896893603836644,-1.2319433736201042,-1.2182672395121683,-1.3518171448601366,-1.2451213885042833,1.570924163737203e-16,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,4.1320064191634945e-16,0.0,0.0,0.0,-3.831464757888703e-17,0.0,1.1417408438304152e-16,-6.2494835470297e-17,-9.307916120080616e-16
SAM.N,-0.5151887881326834,-0.2476651376079503,-0.3163705745787597,0.42933142621999715,-0.5072395423434688,0.08185742927285664,-0.6516527654497588,0.20485335988203307,-0.3041041010376422,-0.6064227174590207,-1.1104455443986314,-0.3516880315610734,-0.6944311317767592,-1.3698857659130699,0.08514445791230763,-0.1568626337692109,-1.1104455443986314,-0.3516880315610734,-0.6944311317767592,-1.3698857659130699,0.08514445791230763,-0.1568626337692109,-1.2084933228190997,-0.5422012862810164,-0.91915615045029,-1.5860800352392903,0.08783787220281938,-0.018340675359791468,-1.221730191427783,-0.39009995576054574,0.2956682085452793
SANM.OQ,0.6558838779226134,0.04622013969997081,0.7564442710548398,1.0259485927390701,-0.23094719293334223,0.07089817131944451,-0.25519234067039503,0.052171137402571184,-0.0271758921917132,0.46775772599509746,-0.0662817643505428,-0.4506626487741557,-0.16292330673896463,0.23969407302303142,-0.039525069591560665,-0.25013508755404446,-0.0662817643505428,-0.4506626487741557,-0.16292330673896463,0.23969407302303142,-0.039525069591560665,-0.25013508755404446,0.6494144521826779,0.9254207074229515,0.5676693809155626,0.16607445933013598,-0.38256146314720907,-0.23500809245150214,0.14334384965084096,-0.8097041664915013,0.10109721279971653
SASR.OQ,-0.5797232113022459,-0.657742799184381,-0.8971023783830084,-0.14970387402813784,0.5603674788296434,-0.7413000230588461,-1.0100181459449287,-1.1883030193432556,-0.4899683519615132,-0.4043197074219471,-1.4606034877725462,0.44258778637241686,-0.5391329533589645,-1.3198151378626963,-0.3900545042592026,-1.058052450617837,-1.4606034877725462,0.44258778637241686,-0.5391329533589645,-1.3198151378626963,-0.3900545042592026,-1.058052450617837,-0.45537320791569186,-1.26951005993961,-0.7143443197726178,0.22637938035486224,-1.4969670030380104,-1.7727606246356518,-1.0457235243940626,0.8047612037298325,0.672170122184441
SATS.OQ,-0.09349988181424654,-0.6140387847590231,-0.4422131528312964,0.22223834342911314,3.428501171773289,1.1879561626076667,2.189339779166383,2.9597193535937074,2.0959038352351733,-0.19816833219536453,0.4093286762822439,-0.5839655080688606,0.03304000310010227,0.8788635704414505,-1.22009068161953,0.5048751204120119,0.4093286762822439,-0.5839655080688606,0.03304000310010227,0.8788635704414505,-1.22009068161953,0.5048751204120119,-1.4901989146749766,-1.0000107397536482,-1.1708360977920005,-1.5877466925491242,-0.5837467607043603,2.2108006941479155,0.2502849529506002,0.7145054596367691,-2.73256343335451
SAVE.N,0.7659179164721891,-0.7727193383092112,1.1400563005566173,0.7935937802789506,-0.6348027599813405,-1.0233535601969437,-0.7446823027010434,-1.335778517600341,-0.8530046390513691,-1.3620296750086032,2.9626673435713906,-0.5343993893453355,3.193927813618216,2.0255181353207656,-0.1360939369833993,0.5795478254174802,2.9626673435713906,-0.5343993893453355,3.193927813618216,2.0255181353207656,-0.1360939369833993,0.5795478254174802,-0.48962700857021807,-0.7980982764171445,-0.1678684802244157,-0.010206728319589646,0.020283606552164997,-1.9410140863971315,-0.9294891287285852,-0.13670011306521046,1.6242616463231256
SBAC.OQ,0.3471185389937203,1.6945920253680393,0.5376349051966057,-0.277056294459044,-0.72830263025362,0.4102321377548458,-0.5959010114676171,-0.3078394396902181,0.21664848465128977,0.11705025181950232,-0.04130302289201721,-0.06325181689983221,-0.1755967560865122,-0.5008234915490537,-0.5609567515083926,0.7963645684444965,-0.04130302289201721,-0.06325181689983221,-0.1755967560865122,-0.5008234915490537,-0.5609567515083926,0.7963645684444965,0.850303640533052,1.3905871807715933,0.9623811801865164,-0.24433264303514154,-0.06274648995178263,-0.19908199974974236,-0.815910924692242,-0.0679690593896554,0.12793351341361586
SBCF.OQ,-0.38212345152305716,-0.7815461504216031,-0.46347449778684996,-0.36569961412602286,-0.6796790641924034,2.042216684193082,0.13983615537834473,0.7931292420582777,1.7229066652008183,0.4092765323587992,-1.374862114187824,-0.47442169961539177,-0.8979710816024715,-1.0281097696481132,0.19362968219889254,-0.25435791213064735,-1.374862114187824,-0.47442169961539177,-0.8979710816024715,-1.0281097696481132,0.19362968219889254,-0.25435791213064735,-1.1870365707899693,-1.3364058165344124,-0.9992644222058668,-1.1242199414389935,-0.29511837135012653,1.0371915808025531,0.6200174524580726,-1.2955062204326817,-1.0878551111657118
SBFG.OQ,-1.046756090154663,-0.793622786498634,-0.9114089982555171,-1.1501443927202943,-0.896893603836644,-1.2319433736201042,-1.2182672395121683,-1.3518171448601366,-1.2451213885042833,1.570924163737203e-16,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,4.1320064191634945e-16,0.0,0.0,0.0,-3.831464757888703e-17,0.0,1.1417408438304152e-16,-6.2494835470297e-17,-9.307916120080616e-16
SBGI.OQ,-0.9275840594061039,-0.7231555474358897,-0.5575014348715595,-0.8683522555041581,-0.3910347734649094,-0.15726146091130175,-1.0856480999711444,-0.47835797944368674,0.2506415567945607,-1.213996486962331,-0.8158184351749442,-0.4905807220197935,-0.9534054205020096,0.07286368413390533,0.12987338986390787,-0.15937773444495104,-0.8158184351749442,-0.4905807220197935,-0.9534054205020096,0.07286368413390533,0.12987338986390787,-0.15937773444495104,-1.3021422446813526,-1.2337565231662815,-0.6570300968674783,-1.935489794213596,-0.5534986880475943,0.2899575140012415,-0.9221411335826901,0.28367716448285807,-0.7331314320637974
SBH.N,0.3113456750217896,1.0613771318312633,-0.5473071201074364,1.029672793014892,0.16756730804486183,0.08219416846548831,-0.2572383827644636,0.6689627279582915,0.8783542009315373,0.7005242843675611,0.5299482685374749,3.098185117040136,-0.8537302332803206,0.872829841441418,0.19898410904299915,-0.8555495819205097,0.5299482685374749,3.098185117040136,-0.8537302332803206,0.872829841441418,0.19898410904299915,-0.8555495819205097,-0.13689678105900163,-1.3431333151171634,-0.05519586692611869,0.4172817829804381,-0.321661772592463,0.1556769547363327,-0.31782140351612465,0.18376884088588707,-0.48457724833858895
SBNY.OQ,0.9927424103805413,0.8449839688312772,0.589498865126579,0.3907662429783066,1.9246666782813315,0.7038582327472178,-0.10386548339115166,-0.4807129426591377,0.6749404998712112,0.13893733478206935,0.7522633034376748,1.755807685648757,0.46110088647975667,0.3997958896792718,-0.6536821022119924,0.0913443628124518,0.7522633034376748,1.755807685648757,0.46110088647975667,0.3997958896792718,-0.6536821022119924,0.0913443628124518,-0.02470589052354133,-0.4417754911743057,-0.11071679180599633,0.060988172498987685,-0.2298003490657821,1.210078352757941,-0.21090171981728656,0.9804076890434794,-1.5239472148418414
SBOW.N,-0.4988011098115689,-0.7071148261794917,-0.585995111640577,0.5812790862060151,-0.4977034353713675,0.6062834366832696,1.5194817921499881,0.21334732470293244,0.12004181139476895,0.8271608052561289,0.07811834891019714,-0.9235581644487898,-0.31761555343230596,0.3267022958610942,-0.02499961337053521,-0.0689210288689848,0.07811834891019714,-0.9235581644487898,-0.31761555343230596,0.3267022958610942,-0.02499961337053521,-0.0689210288689848,-1.9646165267179339,-1.3599440058363939,-2.260498745316182,-0.5297135501943232,-0.654324213735855,0.965933403796255,2.351457897717011,-1.8957990486110645,-0.7209893914609385
SBSI.OQ,2.123658387763852,-0.4877532372225271,1.6284414047397802,2.194623080609115,0.19687762351153001,0.24366130239448675,-0.8882851027987544,-0.4620257735475936,0.36625300787765436,0.34728248967833286,2.862324109035494,0.4443575016820326,1.8223902300744164,2.3510365373932403,0.08552725239140416,-0.5061273838825812,2.862324109035494,0.4443575016820326,1.8223902300744164,2.3510365373932403,0.08552725239140416,-0.5061273838825812,-1.256227789325348,-1.2900178944381946,-1.0834090648636245,-1.2016704772928568,-1.1879036309714877,0.5713783285568159,-0.41499499799810335,-0.4215607122516513,-0.8510041029771642
SBT.OQ,-1.046756090154663,-0.793622786498634,-0.9114089982555171,-1.1501443927202943,-0.896893603836644,-1.2319433736201042,-1.2182672395121683,-1.3518171448601366,-1.2451213885042833,1.570924163737203e-16,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,4.1320064191634945e-16,0.0,0.0,0.0,-3.831464757888703e-17,0.0,1.1417408438304152e-16,-6.2494835470297e-17,-9.307916120080616e-16
SBUX.OQ,-0.34098077288112427,0.20994688612499832,-0.7484838746030796,-0.08472553086192931,0.24718277175695405,0.5262395656615092,-0.6289362928944061,0.5919721237381582,-0.014777732643952176,1.2509008377757447,-0.48763357531933593,-0.4359202915619847,-0.5697538630152319,-0.2000313655247188,-0.10882586122523902,0.39947416095253324,-0.48763357531933593,-0.4359202915619847,-0.5697538630152319,-0.2000313655247188,-0.10882586122523902,0.39947416095253324,1.2051829962453589,2.055206373494391,1.0633895641665099,-0.15792060516789092,0.8725036319022773,0.057162420073847045,-0.5589569142787969,-0.989693343444908,0.712505822760066
SCCO.N,0.26764635270806875,0.32756948581844486,-0.42999769571244206,1.3405932760855406,-0.5061708957150549,0.5621460442277206,1.243059658360273,1.676894268690545,0.10732037413927463,-0.7173504021939883,-0.12637300683217564,-0.3317005322678012,-0.5823106623919133,0.6691186793046119,-0.5830241385173811,0.7678260565980118,-0.12637300683217564,-0.3317005322678012,-0.5823106623919133,0.6691186793046119,-0.5830241385173811,0.7678260565980118,1.2197902625044927,1.499353307279328,1.218786613639405,0.1756584100767255,-0.7804344982200605,-0.6223616268596783,-0.7375096196686507,0.24307480055127106,0.007744716497428659
SCHL.OQ,-0.7110795425663636,-0.7413140147975105,-0.4853826873267635,-0.14567780554792994,0.5556405287292504,-0.44406349633611164,0.5535985300973456,0.6370865575404154,-0.35258803944246264,-0.10412492095479543,-0.6623693431805375,-0.5378399869471654,-0.8170823206049274,-0.1858832915519201,-0.21289983591179093,-0.086548717042658,-0.6623693431805375,-0.5378399869471654,-0.8170823206049274,-0.1858832915519201,-0.21289983591179093,-0.086548717042658,-0.26923520823998204,-1.2625408378748197,-0.8412965869898311,0.6810638137654059,1.1500774256139181,-0.31658084375065293,0.45859294601437095,-0.8150742048063171,0.8745084217130565
SCHN.OQ,0.6292944854561497,0.2681219749229227,0.12490703478346661,0.9015711337191895,-0.07607015213565586,0.04403687905660265,-0.5304987838094798,-0.3838855073369734,-0.3575961578441236,0.4455828404253022,-0.18729160874851908,-0.433370441187004,-0.31617281404799996,0.14205608765761463,-0.1519102755608974,-0.038915498115002736,-0.18729160874851908,-0.433370441187004,-0.31617281404799996,0.14205608765761463,-0.1519102755608974,-0.038915498115002736,0.2518274121082843,0.9356889523703809,0.06710756455822778,-0.4432930541862121,0.07965142512548369,-0.6601475141444321,-0.980209491911576,0.006337658319437384,0.6504660537497435
SCHW.N,-0.3464403233262973,-0.6138252500470003,-0.47766899919072014,-0.27743075127313466,-0.4476250821383417,0.4049437820149233,-0.11231450009036796,0.04397490006029332,0.30207514307087646,-0.2222800587722211,-0.6553622126710096,-0.5975524325253357,-0.5571398872264474,-0.3133439678787716,-0.19215909283984337,0.3963595974278253,-0.6553622126710096,-0.5975524325253357,-0.5571398872264474,-0.3133439678787716,-0.19215909283984337,0.3963595974278253,0.24207109072834665,-0.699440080307664,0.5965675075399285,-0.027265453737782604,-0.17843487241806305,-0.91631845991003,0.017305312949902688,-0.7824216310459362,0.7725438412874397
SCI.N,0.7129771777186644,0.1698882723829293,1.0873054134076316,-0.5225490998320615,-0.5888550521407475,-0.5797709907453371,-0.10813771371725321,-0.5386416409823896,-0.6284558789470798,0.20790386036853054,0.32337066296129174,0.020567305032076544,0.9866082400076343,-0.19778638734890167,-0.10011068116549623,0.11700206872191149,0.32337066296129174,0.020567305032076544,0.9866082400076343,-0.19778638734890167,-0.10011068116549623,0.11700206872191149,-0.3923090176551505,-0.6087500410808222,-1.007109604943833,1.3678645619349294,0.15594156309711021,-1.6249542059452515,-0.22968516638528277,-0.27577699856612203,1.420608150415758
SCL.N,2.963084790524251,2.308542147203724,3.139139497538578,0.019571922153889327,0.8483212266283725,1.472089236667885,-0.49947099651284477,-0.41462033856472574,0.884720366208334,-0.3043965732759689,1.4747890341376133,0.4160592573961543,1.3841466295101097,0.11357357017847186,-0.4317342685481948,0.13785652533710438,1.4747890341376133,0.4160592573961543,1.3841466295101097,0.11357357017847186,-0.4317342685481948,0.13785652533710438,1.1387274835257781,1.228344782448245,1.5134683022427666,-0.08785987715423932,-1.15253321173928,-0.20987761089092177,-0.7188186276835422,1.3657431129128539,-0.05065921294248016
SCS.N,-0.04439664433711002,-0.40449226849243586,0.5851739711454806,-0.583437352787815,-0.17666053020143022,0.39883310530741445,0.35687939298327725,0.7867299218248304,0.14351907640708036,0.6664812487373348,-0.8757680830997188,-0.5974490528103367,-0.9396520114273665,-0.33133951989622584,-0.01311398501769404,-0.05501143685078241,-0.8757680830997188,-0.5974490528103367,-0.9396520114273665,-0.33133951989622584,-0.01311398501769404,-0.05501143685078241,1.7958758424017502,1.6562265885046463,1.3088859420874404,1.5826330327953115,-0.7874193204029688,-0.02538786489311768,-1.034757173350969,0.3457191220048717,-0.17133306398019035
SCSC.OQ,0.7955814287361566,-0.04645844929298854,0.26387927803142885,1.2325079389109848,2.1019865539052267,0.8700216918273942,2.2945993971054945,1.6464736673422027,1.0515400959570953,0.029539796930697238,0.1985839698723261,0.06950590923212628,0.045986363810464045,0.16968888446378752,-0.23936282346373583,0.346129569247796,0.1985839698723261,0.06950590923212628,0.045986363810464045,0.16968888446378752,-0.23936282346373583,0.346129569247796,-0.6967555904013708,-1.1425910756162345,-0.7637081309129109,0.2776186092583893,-3.750759267812586,1.0824211893498186,-0.832091164958246,0.6825719158141338,-1.9271266983590254
SCTL.OQ,-1.046756090154663,-0.793622786498634,-0.9114089982555171,-1.1501443927202943,-0.896893603836644,-1.2319433736201042,-1.2182672395121683,-1.3518171448601366,-1.2451213885042833,1.570924163737203e-16,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,4.1320064191634945e-16,0.0,0.0,0.0,-3.831464757888703e-17,0.0,1.1417408438304152e-16,-6.2494835470297e-17,-9.307916120080616e-16
SCVL.OQ,-1.046756090154663,-0.793622786498634,-0.9114089982555171,-1.1501443927202943,-0.896893603836644,-1.2319433736201042,-1.2182672395121683,-1.3518171448601366,-1.2451213885042833,1.570924163737203e-16,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,4.1320064191634945e-16,0.0,0.0,0.0,-3.831464757888703e-17,0.0,1.1417408438304152e-16,-6.2494835470297e-17,-9.307916120080616e-16
SD.N,-0.6838975244067218,-0.7762671847242859,-0.8597793696096857,-0.16104589425990398,1.706463173195723,-0.37092526734793796,-0.4319366666584605,-0.6709800172812511,-0.745409495688625,-1.3620296750086032,0.5991327840433764,-0.38892792298302525,-0.3319399995899871,0.7810691779580728,1.091074485979609,0.43445527391075206,0.5991327840433764,-0.38892792298302525,-0.3319399995899871,0.7810691779580728,1.091074485979609,0.43445527391075206,-1.7695460054962546,-1.296403171674773,-1.8258105732319552,-0.6704480360280125,0.955306739802341,0.48564767663513414,-1.4213033014323544,0.6314814987796198,-0.07527850365555534
SDGR.OQ,-1.046756090154663,-0.793622786498634,-0.9114089982555171,-1.1501443927202943,-0.896893603836644,-1.2319433736201042,-1.2182672395121683,-1.3518171448601366,-1.2451213885042833,1.570924163737203e-16,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,4.1320064191634945e-16,0.0,0.0,0.0,-3.831464757888703e-17,0.0,1.1417408438304152e-16,-6.2494835470297e-17,-9.307916120080616e-16
SEAS.N,1.57934560865196,0.7882359404660831,-0.22813529019794204,3.3559276440646073,-0.261634536269216,-0.29046244113693376,-0.10882020973996075,-0.11703444968483014,-0.179823170515306,0.43815318833898315,0.9391311333837431,-0.09470687450088128,-0.2221403339109059,1.6919030108151092,-0.03175370851112837,-0.07168048375413913,0.9391311333837431,-0.09470687450088128,-0.2221403339109059,1.6919030108151092,-0.03175370851112837,-0.07168048375413913,-0.12852859541847164,0.1855240579565987,-0.9960768817196739,0.9267563671009521,-0.7091966388912204,-1.1806997061887272,-0.17137172893847483,1.0512940836262221,0.5939436604590612
SEB.A,-0.9040659554610813,-0.7578308899071524,-0.8451317134412862,-0.8151533384266475,0.6903162577604415,0.874594506285513,1.628600547390275,1.0131046880726657,5.145258001009372,-1.3382034806712766,-0.4379441698854867,-0.663388710054977,-0.5316983452620704,0.6860995264613712,-0.9516388472811399,0.04123465719695934,-0.4379441698854867,-0.663388710054977,-0.5316983452620704,0.6860995264613712,-0.9516388472811399,0.04123465719695934,-2.118422611326479,-1.1693669790224817,-1.786114568075954,-2.321173854882817,2.147373110649256,0.6813597061479001,1.7751908999623203,-1.7543066298146008,0.05040417687403274
SEDG.OQ,1.1658809869486197,0.4311078871570151,-0.07786842642593733,1.9129550759938148,-0.12082319426281261,-0.6251147037518496,-0.42890395400648434,-0.7114815364521789,-0.5499874536914736,-0.8612724630314483,0.6630672771970813,-0.212474817578658,-0.46542816716448726,1.134936141614163,-0.06491379279160585,0.03393432513676326,0.6630672771970813,-0.212474817578658,-0.46542816716448726,1.134936141614163,-0.06491379279160585,0.03393432513676326,1.406353923380637,1.1035281606606548,0.8596170608298549,1.6940876029104173,0.2850541021714682,-0.6260118698313621,-0.44571822022398805,-0.7780232981789041,0.3793685317516703
SEE.N,1.2519344279904185,-0.04937397511796762,2.7302621028670524,0.8286342204656151,2.76237961655815,-0.8729389240176115,-0.05954330981707391,-0.0063891481978000896,0.11712810177928804,-0.31900487221285356,0.5805755937223498,-0.6634437623487206,2.736591192337234,0.3674011223979034,0.08656456250555303,-0.14042174165837748,0.5805755937223498,-0.6634437623487206,2.736591192337234,0.3674011223979034,0.08656456250555303,-0.14042174165837748,0.812547290845771,0.7761273803892172,0.5029592066863509,1.1720959814844951,0.6136891709396091,1.2053898002412262,-1.1435134208357813,0.3650781101872052,-1.114167223702518
SEER.OQ,-0.2837490972116931,-0.7891695224719935,-0.25430082495624917,-0.07934712614547733,-0.44161818627422667,0.04849805118338219,-0.8118822426783849,-0.6467982530502024,0.20340711638277764,-1.3620296750086032,3.785362141011652,-0.7617166822158281,2.1259575395527133,4.455912022585734,1.0840598074448697,-2.060064176241031,3.785362141011652,-0.7617166822158281,2.1259575395527133,4.455912022585734,1.0840598074448697,-2.060064176241031,-2.2548023421943606,-1.3775594636766788,-1.884727485722641,-2.3661735966055435,-0.48125909729868155,-0.8963501990589092,-0.815902658028216,-0.40831250183794554,0.46808872935847173
SEIC.OQ,0.1858406960138073,0.20860542917784167,-0.29306689197378777,0.19776985832992974,1.1013844651009808,1.1738028256094784,0.35768632062023875,1.145132446135553,1.5594109039619979,0.6761187812921158,-0.14920125956336258,-0.11543273748851195,-0.4392718105002003,0.06572792646316318,0.18813742872265682,-0.13138369563959945,-0.14920125956336258,-0.11543273748851195,-0.4392718105002003,0.06572792646316318,0.18813742872265682,-0.13138369563959945,1.435485482291517,-0.03292863794829996,0.7611315013308579,1.8137655007205833,-0.5721265876409398,0.7821930885320296,-0.34700607349768264,-0.5176485546504729,-0.9574373983391167
SELB.OQ,0.6945532765906669,-0.654682969283082,0.21104651625279136,2.1454207039271425,-0.24953554538958986,0.5008573912603183,0.9393606518777974,0.71525160021544,0.4497311204451788,-0.127006252731823,-0.39079520530708817,-0.6090831002047798,-0.9891594910064994,0.5221570311631397,-0.28662588562316266,0.2954948263577287,-0.39079520530708817,-0.6090831002047798,-0.9891594910064994,0.5221570311631397,-0.28662588562316266,0.2954948263577287,0.24607432100766047,0.12294392075578069,0.3616458766884455,0.11675332748666008,0.15843781196556017,0.7312717961723968,1.6544241813316436,-1.544501631603896,-0.35804008838830725
SEM.N,-1.046756090154663,-0.793622786498634,-0.9114089982555171,-1.1501443927202943,-0.896893603836644,-1.2319433736201042,-1.2182672395121683,-1.3518171448601366,-1.2451213885042833,1.570924163737203e-16,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,-0.9919523906338038,-1.2400515903088958,-0.6726611836495323,-0.9479464436036563,-0.20833169509799418,-0.1877534607167309,-0.821666524640905,-0.08821789392491897,0.17163871632520705
SENEA.OQ,-0.6522864558271609,-0.3529535898824644,-0.5770049842468867,-0.2072194768857046,0.5156949588885926,-0.45080335848503045,0.49557426879049016,0.8378752986765695,-0.03979331303039769,-0.17264738734050195,-0.7446548538276057,-0.39206985108277914,-0.796379781180103,-0.3678467384203263,-0.08090498694560101,-0.0379434035047204,-0.7446548538276057,-0.39206985108277914,-0.796379781180103,-0.3678467384203263,-0.08090498694560101,-0.0379434035047204,-1.0669376352032343,-0.6755019907150667,-0.9410335051306956,-0.8980259304548609,-0.09787850779573598,1.116114460777154,0.10297504899998311,0.8888810785338691,-1.5152743407214548
SF.N,-1.0084799706339895,-0.719938257191589,-0.6302406958092334,-0.9085596063587705,0.17472679135989627,0.002572873792230361,-0.9761052655234189,0.029850178463632197,1.0764934241784194,3.281556032823356,-0.6159406725342075,-0.41727447131284495,-1.0008517824370662,-0.052053748186916965,1.0066654684073941,-4.487498168545802,-0.6159406725342075,-0.41727447131284495,-1.0008517824370662,-0.052053748186916965,1.0066654684073941,-4.487498168545802,-0.48607130146268873,-0.8399229637113117,-0.30215601017018745,-0.5986347230871795,-0.04136595857140992,-1.1085527949319514,-0.03568906477014102,0.5808993979136219,0.9977038661594578
